Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	14	25	81	78	6	10	98	85	36	54	20	67	
Tiempos de preparación: 
0	28	9	17	8	20	31	3	45	25	9	13	18	
44	0	23	12	37	31	39	14	45	14	47	27	35	
29	19	0	47	3	29	17	26	8	44	2	30	15	
4	13	24	0	15	1	47	36	44	3	28	21	32	
44	39	10	15	0	26	30	13	3	46	20	19	1	
48	20	23	39	25	0	26	44	30	16	28	43	32	
28	4	49	49	37	36	0	13	40	33	24	42	6	
38	49	36	29	30	49	48	0	19	5	42	34	13	
18	8	49	30	48	14	18	46	0	40	27	45	25	
27	27	20	36	40	1	23	15	17	0	26	43	4	
3	43	32	49	16	31	1	28	40	5	0	30	4	
46	43	18	11	24	47	6	15	22	25	24	0	15	
43	26	7	31	15	8	5	26	22	13	27	35	0	
