Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	47	25	66	12	97	30	52	38	14	33	3	92	
Tiempos de preparación: 
0	26	113	10	88	76	59	109	9	89	13	8	92	
53	0	110	40	122	68	22	76	71	116	84	47	124	
30	66	0	66	50	43	44	48	86	7	25	55	100	
49	54	24	0	50	99	55	8	79	39	124	66	18	
111	66	69	106	0	6	108	107	50	95	111	15	120	
94	1	84	109	123	0	38	60	47	123	92	90	33	
84	115	4	54	113	26	0	20	92	75	75	23	3	
73	55	33	121	102	95	77	0	120	87	40	105	19	
102	64	72	25	115	105	110	51	0	75	72	44	97	
51	68	115	81	124	37	26	24	66	0	29	42	31	
88	18	70	106	14	10	75	93	29	95	0	102	81	
7	124	22	3	2	82	22	68	42	46	62	0	68	
35	81	67	21	72	95	114	62	15	115	3	12	0	
