Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	17	22	52	12	12	7	24	72	13	21	58	44	
Tiempos de preparación: 
0	72	20	16	45	1	8	13	43	28	37	53	39	
95	0	78	8	92	58	8	92	24	58	65	49	18	
94	63	0	56	98	6	27	59	91	89	55	77	69	
19	28	20	0	46	56	19	36	52	48	12	3	98	
34	53	28	55	0	99	1	67	83	14	21	31	2	
43	46	63	92	85	0	63	17	93	5	22	31	48	
73	23	86	65	77	38	0	95	12	15	86	10	64	
62	54	36	33	34	27	35	0	4	41	20	8	91	
18	11	98	90	57	74	71	65	0	41	56	19	40	
1	2	67	77	54	23	70	38	46	0	51	72	23	
16	87	34	60	26	65	79	82	41	93	0	46	41	
46	20	63	34	67	21	64	53	69	49	49	0	68	
26	79	97	11	54	55	40	4	18	1	29	25	0	
