Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	70	42	77	81	30	13	57	42	35	68	68	98	
Tiempos de preparación: 
0	72	20	16	45	1	8	13	43	28	37	53	39	
95	0	36	53	75	43	79	98	12	42	43	80	50	
94	98	0	89	69	77	13	54	54	91	23	6	74	
19	69	67	0	27	51	98	66	46	47	76	17	65	
34	38	68	47	0	76	96	13	87	56	5	74	46	
43	82	46	15	93	0	21	57	24	6	60	25	16	
73	10	7	65	5	35	0	56	22	2	62	12	67	
62	3	25	21	94	50	14	0	31	33	6	65	6	
18	30	49	63	43	75	94	68	0	86	66	99	49	
1	24	30	99	1	17	69	93	54	0	94	80	57	
16	22	19	65	80	28	95	45	32	27	0	94	29	
46	10	2	96	19	31	94	81	29	59	19	0	36	
26	72	92	46	29	30	38	72	92	6	60	8	0	
