Clientes: 12
Máquinas: 4
Tiempos de procesamiento: 
11	81	31	95	91	50	87	57	57	100	73	42	87	
Tiempos de preparación: 
0	46	28	9	17	8	20	31	3	45	25	9	13	
18	0	30	14	39	23	8	30	9	31	15	9	43	
44	7	0	25	32	39	38	6	25	31	22	49	9	
29	3	41	0	45	17	3	4	31	13	42	13	24	
4	30	36	23	0	16	5	17	25	23	38	41	36	
44	20	41	3	29	0	30	15	41	28	7	49	38	
48	44	18	27	11	13	0	40	20	19	46	43	8	
28	40	36	2	32	19	6	0	48	14	1	33	15	
38	12	14	37	48	1	44	38	0	46	13	39	47	
18	12	31	48	43	21	22	40	33	0	26	19	46	
27	18	38	3	16	40	18	32	2	24	0	29	9	
3	43	21	40	48	24	41	5	29	10	39	0	28	
46	14	23	41	36	13	17	42	19	3	3	13	0	
