Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	73	99	50	6	1	48	17	64	54	31	86	33	
Tiempos de preparación: 
0	88	76	59	109	9	89	13	8	92	53	30	49	
111	0	66	3	16	101	43	82	3	25	26	55	18	
94	77	0	109	29	23	124	123	122	14	28	90	121	
84	53	124	0	64	109	49	106	74	48	6	82	117	
73	38	90	31	0	104	59	61	124	33	112	90	63	
102	82	104	73	87	0	115	109	40	122	77	27	69	
51	39	91	74	114	33	0	62	86	109	62	16	104	
88	51	25	54	54	120	43	0	87	61	122	121	43	
7	120	78	90	11	120	98	37	0	95	5	45	92	
35	14	1	43	72	110	7	52	29	0	41	21	101	
68	31	117	3	97	39	97	107	6	7	0	120	18	
66	103	4	16	109	63	64	96	111	113	124	0	9	
60	70	113	43	38	86	84	24	14	63	98	1	0	
