Clientes: 12
Máquinas: 4
Tiempos de procesamiento: 
11	72	73	23	48	94	2	84	74	78	25	4	38	
Tiempos de preparación: 
0	10	88	76	59	109	9	89	13	8	92	53	30	
49	0	29	1	81	112	59	44	77	88	62	25	97	
111	9	0	2	51	122	81	7	98	17	17	69	13	
94	25	112	0	123	60	33	5	115	34	72	40	55	
84	60	102	10	0	104	44	112	3	7	100	6	38	
73	88	85	10	74	0	90	16	5	112	106	51	74	
102	33	88	25	110	92	0	122	115	94	26	4	105	
51	67	114	123	112	96	108	0	18	61	72	46	11	
88	103	76	49	1	36	88	72	0	25	25	89	7	
7	48	95	17	37	92	23	63	101	0	63	10	91	
35	46	81	111	86	115	1	98	121	78	0	94	27	
68	50	66	29	29	98	96	56	25	17	56	0	99	
66	54	12	54	88	124	63	111	60	75	32	23	0	
