Clientes: 12
Máquinas: 3
Tiempos de procesamiento: 
11	13	98	92	82	22	48	21	20	11	83	15	62	
Tiempos de preparación: 
0	20	16	45	1	8	13	43	28	37	53	39	95	
94	0	86	29	17	28	38	46	16	54	40	34	45	
19	92	0	67	9	34	44	51	33	14	83	31	1	
34	3	49	0	50	30	91	67	1	12	64	80	45	
43	43	70	19	0	78	35	41	17	93	75	21	70	
73	70	90	48	87	0	11	38	18	72	74	8	91	
62	58	1	37	58	58	0	12	55	48	26	32	10	
18	54	18	83	40	23	20	0	28	19	6	71	63	
1	50	93	2	6	8	64	58	0	14	61	30	87	
16	30	4	61	23	42	96	2	55	0	10	83	36	
46	15	82	45	57	80	22	94	34	93	0	8	35	
26	95	57	67	31	83	30	83	62	12	44	0	56	
88	65	66	29	34	75	24	1	25	35	58	49	0	
