Clientes: 12
Máquinas: 4
Tiempos de procesamiento: 
11	54	30	77	11	55	49	64	90	26	65	71	90	
Tiempos de preparación: 
0	16	45	1	8	13	43	28	37	53	39	95	94	
19	0	24	36	60	66	92	97	22	1	26	29	47	
34	80	0	80	5	22	26	84	71	17	54	28	35	
43	26	35	0	63	89	6	76	1	87	25	16	87	
73	72	20	88	0	14	28	20	98	97	3	87	15	
62	18	29	87	66	0	23	41	85	9	14	53	25	
18	84	90	68	51	5	0	6	4	72	22	64	84	
1	72	69	76	21	24	88	0	19	65	61	69	5	
16	42	13	76	37	68	6	36	0	5	16	81	4	
46	47	1	4	42	98	71	32	70	0	84	48	85	
26	79	26	44	57	14	89	46	5	54	0	76	59	
88	56	78	36	24	18	70	60	72	28	85	0	85	
63	87	47	36	6	60	44	11	81	77	22	68	0	
