Clientes: 12
Máquinas: 3
Tiempos de procesamiento: 
11	84	3	31	43	10	2	58	11	86	61	74	17	
Tiempos de preparación: 
0	113	10	88	76	59	109	9	89	13	8	92	53	
30	0	105	111	31	64	58	40	64	90	8	71	43	
49	108	0	25	116	12	12	73	106	33	107	85	21	
111	56	14	0	115	52	118	19	78	71	44	23	107	
94	78	51	53	0	111	102	120	55	104	48	101	4	
84	99	20	77	86	0	74	62	55	90	86	29	49	
73	44	24	78	57	53	0	102	77	71	73	38	100	
102	57	8	74	109	102	45	0	104	68	106	63	7	
51	17	32	86	105	52	12	59	0	90	33	37	103	
88	97	38	78	79	97	76	38	77	0	5	16	93	
7	80	59	38	7	107	104	26	26	38	0	116	13	
35	8	91	47	16	86	104	28	99	80	36	0	45	
68	24	6	9	94	29	104	6	93	53	44	108	0	
