Clientes: 12
Máquinas: 3
Tiempos de procesamiento: 
11	39	36	1	26	40	7	73	62	58	1	14	82	
Tiempos de preparación: 
0	41	46	28	9	17	8	20	31	3	45	25	9	
13	0	18	10	35	14	39	39	4	42	24	1	3	
18	2	0	35	23	44	29	13	11	6	42	44	43	
44	39	27	0	27	19	41	22	5	4	43	39	49	
29	9	31	30	0	19	30	2	20	25	1	28	22	
4	18	22	1	6	0	1	42	25	35	1	25	46	
44	41	35	45	49	10	0	33	43	49	20	15	38	
48	42	13	17	15	37	17	0	45	3	38	14	19	
28	31	14	29	2	34	33	14	0	22	21	9	23	
38	47	38	33	31	37	20	17	27	0	19	46	9	
18	32	33	18	25	33	23	16	31	26	0	30	34	
27	40	2	5	49	48	1	12	13	40	15	0	25	
3	10	7	23	1	13	36	38	11	40	8	36	0	
