Clientes: 12
Máquinas: 3
Tiempos de procesamiento: 
11	87	95	48	34	5	70	31	77	78	85	57	5	
Tiempos de preparación: 
0	41	46	28	9	17	8	20	31	3	45	25	9	
13	0	9	35	14	43	48	28	39	18	7	34	38	
18	1	0	45	9	49	49	10	34	29	34	11	4	
44	45	33	0	26	45	43	3	27	1	46	15	38	
29	37	12	19	0	12	30	23	42	5	5	20	12	
4	9	14	15	41	0	11	13	30	35	38	30	30	
44	35	2	20	45	31	0	21	18	48	29	14	24	
48	10	47	10	46	1	34	0	38	49	7	10	42	
28	31	49	9	35	45	40	42	0	11	7	4	39	
38	28	26	11	46	38	45	32	36	0	49	34	34	
18	28	31	46	5	26	16	29	43	32	0	41	48	
27	38	46	4	8	39	29	44	34	22	45	0	8	
3	4	27	2	37	44	42	39	1	10	45	35	0	
