Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	98	53	56	70	11	26	29	55	51	81	3	8	
Tiempos de preparación: 
0	88	76	59	109	9	89	13	8	92	53	30	49	
111	0	22	76	115	102	99	71	85	10	84	13	1	
94	3	0	74	68	2	32	106	92	97	15	94	119	
84	101	98	0	61	25	80	16	92	93	41	80	3	
73	97	80	24	0	78	52	21	37	74	80	100	19	
102	16	100	29	82	0	54	87	35	27	103	60	65	
51	119	68	114	33	85	0	95	77	97	96	80	42	
88	93	88	43	64	103	8	0	64	69	15	16	68	
7	77	106	41	77	102	65	50	0	54	20	50	95	
35	124	79	5	71	123	34	33	65	0	64	1	91	
68	31	34	96	15	1	55	20	53	97	0	108	54	
66	1	35	36	113	43	40	84	107	76	58	0	124	
60	64	72	14	119	107	48	33	54	19	39	91	0	
