Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	82	24	14	84	84	4	36	73	23	100	42	11	
Tiempos de preparación: 
0	72	20	16	45	1	8	13	43	28	37	53	39	
95	0	46	63	79	30	21	22	74	6	7	65	33	
94	74	0	33	49	30	51	75	2	76	95	59	16	
19	59	92	0	78	83	43	1	80	44	60	77	68	
34	87	64	37	0	89	46	44	75	30	68	11	65	
43	34	41	95	29	0	9	26	37	26	89	18	33	
73	6	77	29	94	29	0	66	71	30	54	32	92	
62	29	34	44	76	38	74	0	20	16	57	50	42	
18	31	74	84	97	73	32	30	0	17	50	98	4	
1	18	62	77	79	89	20	73	31	0	55	10	16	
16	69	14	1	97	40	54	30	71	54	0	65	93	
46	29	75	15	43	49	93	61	60	82	50	0	7	
26	50	11	89	24	97	15	64	15	58	14	19	0	
