Clientes: 12
Máquinas: 3
Tiempos de procesamiento: 
11	11	98	30	43	28	83	34	16	59	37	70	99	
Tiempos de preparación: 
0	41	46	28	9	17	8	20	31	3	45	25	9	
13	0	28	46	31	13	8	17	7	31	38	14	35	
18	36	0	31	30	29	33	11	3	30	37	1	46	
44	16	15	0	14	13	31	40	4	7	28	8	37	
29	13	4	46	0	19	26	15	28	10	41	13	17	
4	32	7	7	31	0	37	18	28	10	10	38	39	
44	3	44	46	7	18	0	1	21	31	17	48	38	
48	23	12	40	17	38	39	0	33	15	38	33	31	
28	31	12	40	49	43	10	45	0	33	20	35	5	
38	24	43	39	35	19	27	13	45	0	41	27	19	
18	14	1	2	36	29	31	14	8	30	0	14	35	
27	8	38	34	27	6	25	27	37	38	4	0	21	
3	13	17	2	8	32	45	30	33	45	3	37	0	
