Clientes: 12
Máquinas: 4
Tiempos de procesamiento: 
11	19	66	36	37	67	67	65	11	92	68	77	87	
Tiempos de preparación: 
0	16	45	1	8	13	43	28	37	53	39	95	94	
19	0	10	21	28	28	92	60	2	57	57	43	65	
34	27	0	48	35	6	12	16	49	73	78	47	20	
43	56	29	0	99	22	64	71	39	25	6	99	49	
73	19	89	53	0	83	41	78	68	79	2	78	69	
62	38	77	36	46	0	59	26	77	10	74	47	24	
18	39	17	78	52	53	0	27	15	92	68	80	78	
1	82	28	77	94	11	11	0	49	31	34	68	58	
16	13	44	33	95	36	11	92	0	5	17	35	46	
46	97	59	92	68	22	46	45	51	0	7	53	49	
26	98	94	63	92	2	38	35	39	9	0	19	30	
88	61	70	5	25	86	37	75	51	96	18	0	68	
63	38	43	39	25	65	81	71	37	31	28	90	0	
