Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	77	14	43	72	1	51	28	11	47	7	17	56	
Tiempos de preparación: 
0	28	9	17	8	20	31	3	45	25	9	13	18	
44	0	20	30	22	8	48	26	40	42	42	23	47	
29	22	0	20	28	48	28	15	11	45	9	25	36	
4	22	26	0	25	10	37	23	31	2	24	30	4	
44	18	22	41	0	38	18	23	46	13	11	30	36	
48	19	5	31	32	0	8	26	17	44	19	6	24	
28	24	48	15	46	39	0	23	30	18	27	45	33	
38	16	9	37	8	19	8	0	9	47	25	32	35	
18	31	28	32	16	34	30	16	0	27	25	27	18	
27	44	40	42	28	33	40	9	35	0	27	40	14	
3	38	30	29	1	2	10	4	17	9	0	14	45	
46	21	46	38	3	15	38	22	27	36	18	0	2	
43	46	19	13	30	6	1	42	41	34	39	9	0	
