Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	49	79	37	91	67	51	64	86	13	83	80	55	
Tiempos de preparación: 
0	72	20	16	45	1	8	13	43	28	37	53	39	
95	0	24	83	54	26	78	32	7	83	12	7	3	
94	78	0	80	17	67	20	52	82	5	97	59	33	
19	75	75	0	95	17	48	14	93	76	64	44	15	
34	54	72	18	0	59	40	30	2	80	65	2	1	
43	41	11	71	21	0	70	88	57	4	86	6	15	
73	4	11	26	41	76	0	82	80	25	14	44	3	
62	15	36	68	83	89	20	0	34	72	53	39	80	
18	71	92	37	96	89	73	54	0	22	77	57	84	
1	66	28	58	42	72	39	87	42	0	90	62	49	
16	46	23	81	74	18	60	5	26	85	0	40	53	
46	93	18	63	93	68	50	72	25	77	24	0	78	
26	46	94	14	74	39	76	79	92	60	84	41	0	
