Clientes: 12
Máquinas: 4
Tiempos de procesamiento: 
11	49	52	62	48	3	75	16	50	38	98	8	96	
Tiempos de preparación: 
0	46	28	9	17	8	20	31	3	45	25	9	13	
18	0	1	46	8	13	28	1	44	42	7	8	9	
44	8	0	19	10	40	7	22	21	4	7	45	17	
29	24	44	0	22	1	34	5	12	7	39	18	39	
4	3	45	3	0	8	48	39	29	9	21	34	2	
44	26	38	44	5	0	32	1	37	48	44	22	37	
48	27	10	35	15	39	0	27	35	5	28	32	42	
28	17	15	38	40	10	30	0	40	12	48	27	26	
38	18	17	38	6	41	17	38	0	15	9	47	43	
18	19	42	29	41	19	19	34	18	0	46	25	22	
27	21	22	7	7	28	5	16	35	24	0	17	3	
3	27	32	49	1	29	28	17	3	12	1	0	30	
46	42	36	23	31	40	42	23	5	32	9	32	0	
