Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	20	75	13	26	76	67	16	30	88	80	65	65	
Tiempos de preparación: 
0	28	9	17	8	20	31	3	45	25	9	13	18	
44	0	21	26	39	30	49	26	3	13	5	4	4	
29	46	0	30	5	32	25	13	16	18	9	37	43	
4	13	21	0	11	26	14	30	22	23	44	22	48	
44	28	13	5	0	38	13	41	32	5	32	34	4	
48	37	26	33	5	0	48	19	44	28	24	14	43	
28	5	21	34	48	15	0	28	20	13	31	24	1	
38	22	43	46	34	15	36	0	31	14	33	45	44	
18	4	10	48	12	17	6	21	0	26	40	44	7	
27	22	45	22	3	20	42	30	33	0	9	13	18	
3	29	32	3	29	26	33	14	15	17	0	7	38	
46	14	40	8	10	47	34	18	10	31	33	0	44	
43	41	31	37	8	3	47	4	29	21	15	45	0	
