Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	74	17	49	15	33	15	31	23	7	68	49	83	
Tiempos de preparación: 
0	45	1	8	13	43	28	37	53	39	95	94	19	
34	0	50	50	55	79	62	22	55	80	47	74	75	
43	91	0	23	68	16	89	15	6	26	91	68	9	
73	91	84	0	62	18	23	18	84	83	97	71	44	
62	43	43	83	0	25	15	4	99	15	51	99	83	
18	57	32	77	92	0	17	83	12	9	46	61	14	
1	92	1	37	46	71	0	52	62	47	13	68	13	
16	39	28	80	31	38	93	0	57	18	12	18	46	
46	50	51	61	52	19	50	1	0	76	6	5	98	
26	25	61	78	5	50	47	6	20	0	12	37	10	
88	80	52	16	71	53	17	8	75	56	0	79	22	
63	17	25	49	94	41	9	62	80	46	56	0	90	
39	9	97	30	23	5	1	58	93	54	41	8	0	
