Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	90	3	14	70	33	4	17	85	2	89	18	25	
Tiempos de preparación: 
0	26	113	10	88	76	59	109	9	89	13	8	92	
53	0	78	59	69	36	23	105	29	116	111	94	102	
30	98	0	24	21	104	123	25	85	104	61	12	55	
49	75	73	0	58	22	73	5	8	13	18	86	49	
111	30	8	6	0	12	22	64	45	116	74	43	31	
94	121	112	51	79	0	22	103	50	97	64	115	22	
84	75	54	18	99	61	0	11	11	76	59	97	76	
73	18	35	66	90	77	94	0	92	11	50	73	33	
102	71	79	56	54	72	118	105	0	104	25	111	43	
51	116	35	68	6	87	9	61	43	0	1	8	124	
88	49	42	6	31	111	13	76	92	120	0	83	72	
7	56	51	90	13	22	57	102	50	38	106	0	5	
35	52	102	124	21	97	36	37	107	117	36	6	0	
