Clientes: 12
Máquinas: 4
Tiempos de procesamiento: 
11	50	35	62	7	61	59	67	96	53	61	98	36	
Tiempos de preparación: 
0	46	28	9	17	8	20	31	3	45	25	9	13	
18	0	41	17	31	31	34	11	13	4	3	17	47	
44	18	0	18	22	38	38	18	19	46	33	19	10	
29	25	24	0	49	45	46	19	10	18	43	29	45	
4	9	39	39	0	14	10	32	16	10	25	16	43	
44	46	30	35	43	0	43	9	33	44	29	5	17	
48	32	48	42	14	35	0	8	10	30	25	48	24	
28	48	27	45	27	16	5	0	20	47	25	21	31	
38	16	3	16	47	7	12	46	0	46	25	34	36	
18	40	29	20	3	4	28	49	6	0	12	35	15	
27	40	1	31	47	2	30	33	14	13	0	37	22	
3	43	27	31	31	25	19	49	32	16	41	0	46	
46	38	27	4	10	41	45	4	49	34	42	13	0	
