Clientes: 12
Máquinas: 4
Tiempos de procesamiento: 
11	79	99	28	88	99	88	81	45	96	98	6	34	
Tiempos de preparación: 
0	46	28	9	17	8	20	31	3	45	25	9	13	
18	0	28	41	48	6	32	20	23	29	22	32	37	
44	28	0	19	34	45	1	10	17	27	47	41	46	
29	20	49	0	11	27	6	45	39	14	22	49	21	
4	43	25	47	0	33	11	21	30	10	28	44	22	
44	41	12	35	8	0	35	4	22	20	14	19	28	
48	22	21	38	45	29	0	30	4	1	22	3	26	
28	2	24	17	33	12	14	0	39	36	40	27	30	
38	27	7	49	37	48	22	13	0	44	37	19	31	
18	43	4	12	22	25	9	25	8	0	1	47	14	
27	28	46	16	33	32	23	41	45	6	0	40	32	
3	17	20	34	6	48	1	6	21	34	7	0	19	
46	43	48	7	27	11	43	14	46	36	43	42	0	
