Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	86	82	36	34	86	67	38	29	69	49	15	72	
Tiempos de preparación: 
0	28	9	17	8	20	31	3	45	25	9	13	18	
44	0	3	40	16	7	26	42	47	4	31	38	20	
29	20	0	40	43	22	43	41	17	13	19	33	9	
4	26	20	0	6	1	25	13	21	33	44	24	44	
44	17	3	5	0	27	1	5	26	46	45	49	11	
48	46	22	35	20	0	4	6	46	35	29	45	34	
28	8	18	23	22	5	0	26	46	8	47	14	17	
38	8	46	5	44	17	49	0	29	20	33	29	28	
18	49	4	22	9	28	16	44	0	48	37	13	31	
27	22	23	38	7	18	1	4	2	0	43	30	20	
3	44	16	29	2	28	2	45	22	47	0	39	20	
46	39	36	34	1	3	22	12	11	40	3	0	23	
43	47	5	43	3	48	46	16	34	26	37	11	0	
