Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	72	35	18	72	93	4	69	67	61	97	5	65	
Tiempos de preparación: 
0	45	1	8	13	43	28	37	53	39	95	94	19	
34	0	80	11	77	42	73	40	70	70	29	44	39	
43	13	0	29	47	82	48	49	58	72	17	87	25	
73	96	12	0	67	72	66	95	80	15	62	81	31	
62	30	99	40	0	11	24	40	16	11	30	80	55	
18	44	16	3	7	0	40	7	55	21	36	36	9	
1	69	77	72	2	66	0	92	11	66	46	14	7	
16	10	48	60	92	76	6	0	96	14	33	33	42	
46	66	47	62	90	27	31	87	0	57	6	6	90	
26	76	70	85	78	17	97	80	51	0	69	84	1	
88	72	45	7	66	22	77	98	89	46	0	20	13	
63	72	35	84	65	31	99	54	91	51	20	0	74	
39	48	20	84	2	57	9	55	71	66	87	23	0	
