Clientes: 12
Máquinas: 4
Tiempos de procesamiento: 
11	97	11	32	17	93	21	12	73	91	82	61	14	
Tiempos de preparación: 
0	16	45	1	8	13	43	28	37	53	39	95	94	
19	0	69	57	56	83	18	57	63	81	2	55	17	
34	43	0	93	3	52	38	34	32	22	6	80	4	
43	61	48	0	14	56	13	9	81	40	98	2	80	
73	68	55	73	0	21	24	84	13	6	11	78	40	
62	28	29	10	39	0	72	16	12	15	58	82	82	
18	98	83	42	87	15	0	38	6	50	99	2	81	
1	39	28	48	23	12	78	0	20	4	67	72	35	
16	11	3	33	62	76	98	68	0	52	17	63	75	
46	21	23	16	11	34	29	90	81	0	17	55	80	
26	50	4	3	72	52	97	45	24	80	0	7	41	
88	94	76	65	65	28	33	79	35	42	5	0	34	
63	78	87	75	51	60	69	28	17	86	49	19	0	
