Clientes: 12
Máquinas: 3
Tiempos de procesamiento: 
11	34	15	32	63	42	82	69	70	94	43	14	91	
Tiempos de preparación: 
0	41	46	28	9	17	8	20	31	3	45	25	9	
13	0	20	9	23	47	14	47	21	47	13	26	9	
18	37	0	33	24	22	37	40	27	34	24	25	27	
44	2	21	0	27	28	22	45	42	10	29	6	46	
29	41	40	15	0	46	17	31	16	15	19	47	20	
4	46	17	9	46	0	10	32	13	8	15	47	48	
44	23	48	21	38	31	0	12	1	31	4	38	30	
48	22	1	24	26	16	1	0	34	17	2	31	26	
28	24	26	37	18	39	2	1	0	3	4	25	22	
38	41	23	10	4	35	33	29	18	0	39	6	5	
18	18	8	3	14	19	44	10	14	12	0	25	30	
27	4	25	39	42	18	17	1	34	18	29	0	1	
3	26	47	42	7	42	39	45	31	3	15	7	0	
