Clientes: 12
Máquinas: 4
Tiempos de procesamiento: 
11	68	95	78	100	9	58	49	60	53	3	98	86	
Tiempos de preparación: 
0	10	88	76	59	109	9	89	13	8	92	53	30	
49	0	98	34	40	103	51	9	22	29	27	95	58	
111	94	0	119	37	23	56	52	115	31	110	79	85	
94	91	90	0	31	29	12	82	88	17	53	50	52	
84	91	109	51	0	12	25	83	86	116	44	44	99	
73	32	51	37	102	0	111	90	58	22	46	19	4	
102	27	72	80	54	19	0	97	18	92	101	100	1	
51	84	14	109	51	61	48	0	83	52	68	107	19	
88	111	53	119	71	29	102	35	0	79	72	61	34	
7	66	31	16	15	80	25	112	37	0	105	122	2	
35	96	105	61	60	106	5	48	1	20	0	76	3	
68	97	29	17	33	44	84	85	73	6	118	0	33	
66	23	77	20	23	19	119	60	65	114	17	124	0	
