Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	100	51	85	14	76	11	65	70	40	33	71	85	
Tiempos de preparación: 
0	28	9	17	8	20	31	3	45	25	9	13	18	
44	0	46	5	42	45	14	49	3	26	34	3	23	
29	2	0	32	44	8	21	6	14	34	4	20	15	
4	22	30	0	25	45	16	17	12	28	5	48	43	
44	5	23	49	0	31	44	13	35	48	4	35	40	
48	31	7	48	13	0	36	10	17	33	17	9	44	
28	11	42	9	13	18	0	15	44	48	16	45	6	
38	35	19	27	24	43	25	0	28	47	45	33	32	
18	35	5	2	10	31	20	33	0	22	17	7	36	
27	41	31	11	7	33	23	13	7	0	20	13	46	
3	15	11	3	10	45	16	19	22	41	0	30	22	
46	28	6	14	35	30	6	34	2	13	37	0	23	
43	38	35	19	37	40	21	9	2	14	36	2	0	
