Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	84	92	63	56	78	92	95	45	44	8	75	66	
Tiempos de preparación: 
0	26	113	10	88	76	59	109	9	89	13	8	92	
53	0	4	79	113	117	22	54	74	30	93	92	25	
30	70	0	105	64	65	106	74	69	104	63	7	7	
49	66	47	0	61	35	57	7	50	108	43	85	99	
111	58	119	62	0	72	90	122	108	2	105	93	72	
94	75	26	25	60	0	116	95	109	121	34	26	88	
84	95	122	22	114	110	0	123	112	37	5	119	20	
73	89	79	107	42	82	12	0	8	6	115	44	19	
102	72	16	78	23	11	42	94	0	121	50	20	103	
51	76	86	7	112	51	70	82	113	0	117	24	60	
88	16	102	76	15	102	47	30	10	116	0	67	38	
7	68	113	38	88	122	1	108	66	28	92	0	22	
35	21	55	35	49	104	36	115	92	118	121	5	0	
