Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	12	17	51	62	18	58	16	60	90	75	17	31	
Tiempos de preparación: 
0	45	1	8	13	43	28	37	53	39	95	94	19	
34	0	28	37	60	27	73	4	48	61	71	29	91	
43	2	0	42	31	76	72	75	21	35	70	56	33	
73	68	18	0	92	95	5	51	17	32	80	86	18	
62	71	26	1	0	36	20	67	42	26	9	6	60	
18	63	23	18	98	0	51	84	85	14	57	28	69	
1	3	87	15	65	45	0	73	57	8	16	29	43	
16	25	99	1	9	46	16	0	35	73	16	60	12	
46	46	81	89	32	69	34	25	0	57	48	39	43	
26	39	2	79	86	83	11	93	11	0	36	61	93	
88	32	89	10	75	77	49	17	79	28	0	4	19	
63	50	2	82	41	1	34	6	78	89	45	0	65	
39	81	64	4	67	32	19	14	45	97	83	5	0	
