Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	74	48	9	14	19	15	43	5	52	60	69	30	
Tiempos de preparación: 
0	6	41	46	28	9	17	8	20	31	3	45	25	
9	0	25	43	3	13	7	7	43	4	6	25	40	
13	41	0	47	17	32	9	43	33	34	45	1	24	
18	1	17	0	23	40	4	4	48	11	5	41	34	
44	21	49	37	0	28	48	42	9	40	15	41	4	
29	17	24	9	45	0	3	29	48	45	29	32	23	
4	18	27	9	10	48	0	34	6	17	19	25	36	
44	45	43	38	17	44	20	0	37	20	9	17	26	
48	9	2	16	31	43	28	23	0	27	6	16	26	
28	1	9	41	1	39	5	47	2	0	43	47	18	
38	39	29	35	14	29	1	16	24	4	0	31	12	
18	12	45	6	16	27	7	31	48	37	48	0	11	
27	40	42	38	1	14	30	18	19	5	18	46	0	
