Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	1	48	57	88	63	99	23	29	40	19	40	86	
Tiempos de preparación: 
0	6	41	46	28	9	17	8	20	31	3	45	25	
9	0	31	44	6	36	36	8	8	29	7	30	27	
13	10	0	13	13	24	29	41	5	29	4	18	8	
18	25	39	0	29	3	4	19	8	47	47	33	23	
44	22	42	40	0	48	23	45	21	15	9	36	42	
29	20	45	3	48	0	20	7	18	4	26	7	30	
4	47	40	3	46	24	0	17	17	12	38	37	36	
44	33	40	41	21	32	42	0	15	44	47	47	46	
48	42	46	41	31	34	33	29	0	11	7	3	38	
28	12	27	46	29	27	42	32	27	0	40	39	42	
38	35	13	9	6	14	5	39	6	15	0	28	4	
18	9	36	20	27	17	49	18	45	24	45	0	4	
27	48	7	29	8	43	41	30	28	32	10	40	0	
