Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	76	34	92	56	83	68	21	81	25	96	16	8	
Tiempos de preparación: 
0	6	41	46	28	9	17	8	20	31	3	45	25	
9	0	33	13	26	44	13	16	41	22	5	41	45	
13	41	0	46	19	13	36	39	13	33	14	36	10	
18	20	47	0	19	16	6	32	45	46	40	12	19	
44	13	33	2	0	13	45	15	28	43	34	12	35	
29	18	24	17	5	0	32	3	17	26	1	23	15	
4	19	30	29	45	29	0	1	7	27	35	22	41	
44	6	39	18	43	16	26	0	32	38	42	26	28	
48	11	22	44	46	25	6	22	0	27	32	37	3	
28	38	21	6	12	25	37	26	45	0	19	6	16	
38	29	22	9	25	43	4	31	10	48	0	36	44	
18	47	18	36	20	42	40	9	12	14	37	0	38	
27	39	18	19	12	19	36	5	17	4	5	4	0	
