Clientes: 12
Máquinas: 4
Tiempos de procesamiento: 
11	28	7	47	20	99	81	5	8	53	47	1	20	
Tiempos de preparación: 
0	10	88	76	59	109	9	89	13	8	92	53	30	
49	0	26	97	100	118	10	105	69	104	84	66	2	
111	72	0	70	33	56	78	103	56	37	28	30	46	
94	86	41	0	31	30	82	80	68	53	24	45	47	
84	9	17	70	0	100	65	64	33	55	53	96	69	
73	76	48	4	50	0	92	53	50	121	64	98	106	
102	79	26	94	32	115	0	124	61	73	17	44	19	
51	46	47	96	93	113	27	0	51	56	101	30	50	
88	49	116	26	113	21	87	71	0	30	58	52	61	
7	62	88	11	101	82	56	96	56	0	7	9	74	
35	17	74	121	106	78	27	22	111	93	0	55	26	
68	79	102	8	81	1	49	24	84	76	45	0	35	
66	44	47	102	117	98	9	42	64	33	102	43	0	
