Clientes: 12
Máquinas: 3
Tiempos de procesamiento: 
11	49	17	84	52	30	96	99	11	7	93	44	58	
Tiempos de preparación: 
0	113	10	88	76	59	109	9	89	13	8	92	53	
30	0	89	96	15	72	103	100	45	89	55	21	30	
49	82	0	88	24	73	73	42	43	43	83	23	69	
111	107	25	0	34	41	83	25	25	14	115	42	36	
94	19	122	40	0	122	101	81	17	48	20	28	83	
84	99	20	38	73	0	95	112	114	88	6	80	79	
73	123	39	73	56	124	0	85	91	103	65	44	14	
102	16	66	108	50	26	107	0	103	74	9	18	8	
51	31	94	112	83	70	110	119	0	36	23	63	55	
88	72	78	25	121	103	77	80	7	0	9	93	118	
7	72	22	36	69	115	101	7	66	32	0	33	76	
35	67	99	43	33	92	37	15	75	59	120	0	5	
68	74	65	69	87	45	23	45	50	38	68	41	0	
