Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	31	92	31	81	21	99	82	59	47	85	44	40	
Tiempos de preparación: 
0	45	1	8	13	43	28	37	53	39	95	94	19	
34	0	38	47	44	99	71	73	41	49	3	25	75	
43	67	0	91	91	99	40	32	88	98	63	58	8	
73	5	2	0	63	35	22	58	94	37	11	94	93	
62	86	44	59	0	95	76	40	19	11	45	11	89	
18	47	12	11	20	0	52	97	53	77	76	76	38	
1	15	97	81	7	58	0	41	68	19	11	97	3	
16	12	72	36	25	97	37	0	25	15	96	79	46	
46	51	17	85	59	48	38	66	0	21	5	41	52	
26	10	3	9	77	81	40	72	86	0	61	89	1	
88	35	61	6	36	48	57	36	33	78	0	79	98	
63	56	69	6	39	39	4	38	73	10	22	0	27	
39	81	37	8	60	12	59	95	28	4	81	44	0	
