Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	98	84	54	7	76	51	91	48	49	1	83	10	
Tiempos de preparación: 
0	45	1	8	13	43	28	37	53	39	95	94	19	
34	0	44	71	75	35	20	20	99	45	20	1	65	
43	98	0	26	30	23	87	35	41	6	58	85	71	
73	45	81	0	65	77	47	87	22	52	82	4	92	
62	54	97	50	0	24	47	45	81	35	30	88	88	
18	69	2	56	96	0	10	83	6	11	76	96	59	
1	9	21	75	12	86	0	85	59	4	81	91	74	
16	46	55	78	41	7	7	0	11	27	9	30	17	
46	47	5	51	27	92	20	16	0	29	18	80	92	
26	61	33	67	29	8	75	71	71	0	58	58	29	
88	27	58	21	64	48	65	27	82	44	0	66	86	
63	66	67	46	1	92	27	98	48	58	20	0	21	
39	65	80	85	38	93	28	26	42	93	73	45	0	
