Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	13	44	3	18	30	47	4	46	82	6	41	100	
Tiempos de preparación: 
0	6	41	46	28	9	17	8	20	31	3	45	25	
9	0	49	16	32	28	24	8	34	43	7	2	37	
13	41	0	31	41	24	25	18	17	35	42	22	2	
18	25	49	0	38	14	23	15	15	34	36	32	47	
44	21	48	35	0	13	12	39	20	30	33	22	49	
29	11	33	13	5	0	39	34	28	46	18	43	49	
4	29	13	45	16	35	0	1	36	10	14	6	2	
44	35	26	40	29	13	22	0	45	11	18	16	47	
48	27	24	32	47	32	39	25	0	6	1	28	18	
28	45	40	31	38	21	3	49	25	0	43	17	30	
38	47	41	10	2	5	25	14	12	49	0	41	39	
18	40	49	35	4	27	44	17	2	1	34	0	24	
27	2	21	41	7	19	19	5	8	18	40	12	0	
