Clientes: 12
Máquinas: 3
Tiempos de procesamiento: 
11	39	9	36	95	7	61	77	24	44	51	65	72	
Tiempos de preparación: 
0	20	16	45	1	8	13	43	28	37	53	39	95	
94	0	87	54	43	23	65	88	53	17	52	25	24	
19	42	0	8	98	56	12	43	54	45	49	62	11	
34	18	88	0	89	84	9	17	59	67	92	70	12	
43	39	89	77	0	52	58	42	82	41	49	39	31	
73	33	98	97	80	0	82	22	68	55	79	54	7	
62	91	94	81	12	16	0	30	29	63	56	13	51	
18	69	92	89	8	21	78	0	92	5	31	6	78	
1	52	77	82	94	60	88	51	0	92	59	51	73	
16	94	46	17	39	11	67	36	5	0	27	7	51	
46	42	31	26	33	59	55	80	30	46	0	28	18	
26	68	23	81	18	32	13	54	39	92	75	0	81	
88	73	87	44	66	36	54	83	72	36	72	50	0	
