Clientes: 12
Máquinas: 3
Tiempos de procesamiento: 
11	47	70	96	94	82	45	82	75	5	19	65	61	
Tiempos de preparación: 
0	20	16	45	1	8	13	43	28	37	53	39	95	
94	0	58	53	43	6	86	30	54	88	15	91	90	
19	98	0	99	67	89	25	87	7	27	14	68	57	
34	38	62	0	48	54	28	4	42	21	68	87	31	
43	36	43	69	0	13	44	99	23	55	13	95	64	
73	32	41	69	55	0	84	88	63	1	59	87	78	
62	79	8	38	44	66	0	36	10	23	35	61	99	
18	98	46	96	20	1	62	0	77	15	75	49	6	
1	21	4	52	62	36	21	46	0	30	55	93	15	
16	10	79	62	5	40	20	48	43	0	42	41	81	
46	39	46	30	6	90	87	67	64	65	0	60	47	
26	73	49	80	78	31	54	90	51	28	41	0	3	
88	55	51	4	73	84	95	10	48	73	36	5	0	
