Clientes: 12
Máquinas: 4
Tiempos de procesamiento: 
11	87	3	1	90	9	22	58	98	81	91	56	50	
Tiempos de preparación: 
0	16	45	1	8	13	43	28	37	53	39	95	94	
19	0	99	29	39	34	28	27	27	73	83	36	99	
34	27	0	45	63	89	89	90	56	60	75	80	12	
43	50	21	0	92	77	75	68	97	47	86	4	72	
73	58	86	23	0	95	68	59	48	62	49	74	20	
62	4	31	64	44	0	27	85	81	47	88	36	86	
18	90	67	25	29	48	0	12	76	19	21	66	48	
1	1	80	9	37	73	37	0	52	10	23	80	93	
16	51	66	49	6	55	12	23	0	12	17	90	24	
46	92	82	14	5	7	67	62	36	0	28	66	16	
26	23	29	93	58	28	71	40	48	60	0	70	31	
88	21	74	54	28	60	80	32	96	62	58	0	40	
63	41	81	30	27	83	30	42	12	23	62	40	0	
