Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	99	30	84	51	11	37	68	80	94	54	100	8	
Tiempos de preparación: 
0	26	113	10	88	76	59	109	9	89	13	8	92	
53	0	45	90	89	41	25	31	97	58	3	14	120	
30	113	0	21	102	46	117	81	96	109	108	8	31	
49	96	91	0	92	19	92	20	43	32	95	48	59	
111	60	62	107	0	17	32	9	4	1	27	68	14	
94	115	90	40	10	0	7	109	41	11	68	17	97	
84	6	97	72	93	14	0	56	64	117	43	3	5	
73	48	89	48	62	113	28	0	97	30	71	110	31	
102	120	72	91	13	68	22	31	0	49	28	79	89	
51	22	57	40	55	16	103	51	118	0	102	112	104	
88	56	79	104	56	34	32	13	66	6	0	12	94	
7	5	100	21	122	43	37	27	119	46	28	0	17	
35	20	23	14	1	89	83	15	37	58	89	111	0	
