Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	5	21	57	44	7	77	1	2	57	55	18	13	
Tiempos de preparación: 
0	28	9	17	8	20	31	3	45	25	9	13	18	
44	0	39	26	16	20	11	42	14	18	45	7	17	
29	6	0	45	21	12	18	42	7	25	27	35	7	
4	35	8	0	8	5	1	45	17	37	7	33	21	
44	25	12	10	0	16	47	18	8	36	17	14	46	
48	3	24	49	10	0	7	3	20	8	23	35	21	
28	2	36	13	9	16	0	36	41	28	33	39	45	
38	25	19	24	27	34	14	0	16	5	25	43	15	
18	22	36	27	48	18	47	49	0	18	37	35	4	
27	13	28	48	47	33	42	36	49	0	44	17	6	
3	7	18	9	46	18	36	6	22	25	0	22	43	
46	14	43	42	37	26	48	40	37	48	29	0	47	
43	27	1	45	27	5	43	28	7	2	9	31	0	
