Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	72	25	99	73	66	28	11	83	84	95	40	33	
Tiempos de preparación: 
0	72	20	16	45	1	8	13	43	28	37	53	39	
95	0	81	22	26	52	43	94	98	89	1	20	32	
94	73	0	54	55	58	5	30	96	93	49	81	16	
19	71	88	0	94	4	6	22	36	9	35	23	76	
34	8	94	89	0	98	30	24	52	66	52	25	18	
43	8	4	5	74	0	47	73	84	69	84	99	44	
73	50	9	75	50	31	0	89	15	82	9	94	57	
62	36	56	10	1	3	63	0	78	99	21	4	73	
18	56	72	37	71	8	58	90	0	99	71	71	81	
1	64	8	68	47	83	26	93	23	0	94	5	10	
16	78	98	51	41	91	54	87	35	33	0	50	43	
46	90	76	17	3	22	79	41	30	43	75	0	7	
26	71	94	86	80	1	58	51	93	73	18	9	0	
