Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	65	45	75	81	19	73	12	9	44	77	18	54	
Tiempos de preparación: 
0	45	1	8	13	43	28	37	53	39	95	94	19	
34	0	66	85	92	95	64	52	30	52	65	64	35	
43	5	0	45	42	7	79	41	69	39	23	68	4	
73	86	18	0	34	48	14	80	87	52	85	94	12	
62	40	95	19	0	26	82	51	77	60	81	53	26	
18	45	15	37	38	0	87	61	75	76	51	14	52	
1	21	67	36	44	80	0	23	47	1	16	17	98	
16	80	34	80	16	95	43	0	97	4	78	78	78	
46	31	57	35	57	55	19	66	0	36	48	89	36	
26	90	38	62	34	93	62	46	96	0	44	21	26	
88	79	99	54	61	84	43	1	40	44	0	39	94	
63	84	92	57	15	83	5	76	5	73	60	0	86	
39	4	8	73	47	76	86	97	91	29	34	93	0	
