Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	88	53	84	58	97	49	67	85	92	81	72	66	
Tiempos de preparación: 
0	45	1	8	13	43	28	37	53	39	95	94	19	
34	0	87	63	18	24	28	99	28	47	4	12	36	
43	93	0	58	2	38	51	16	8	73	40	17	95	
73	88	28	0	36	83	32	55	45	53	32	2	90	
62	69	58	55	0	94	8	81	78	13	58	68	70	
18	1	68	93	68	0	64	25	43	50	6	98	38	
1	17	93	3	15	74	0	3	38	40	44	21	17	
16	29	66	10	96	15	85	0	57	72	86	15	80	
46	90	73	42	49	99	71	3	0	43	42	15	40	
26	66	55	56	40	75	35	98	88	0	7	80	91	
88	6	97	24	98	50	41	14	76	94	0	17	4	
63	40	18	89	64	5	69	81	30	12	91	0	25	
39	32	99	18	85	98	66	68	7	98	29	22	0	
