Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	78	48	69	21	93	33	18	87	98	97	8	49	
Tiempos de preparación: 
0	88	76	59	109	9	89	13	8	92	53	30	49	
111	0	21	35	5	88	15	39	30	1	49	122	98	
94	24	0	102	1	94	8	15	11	20	68	45	62	
84	77	122	0	107	84	50	100	3	79	45	119	115	
73	18	92	89	0	92	110	8	85	26	20	56	14	
102	100	100	10	121	0	40	35	91	33	114	31	68	
51	60	2	8	52	48	0	59	118	94	49	114	98	
88	58	20	32	102	41	37	0	76	88	35	37	45	
7	88	18	1	117	110	105	31	0	62	92	23	66	
35	94	69	84	107	67	39	11	8	0	106	16	69	
68	25	56	59	72	2	39	79	15	47	0	60	9	
66	87	24	13	107	27	54	86	33	103	117	0	121	
60	121	18	44	95	97	70	48	94	85	74	6	0	
