Clientes: 12
Máquinas: 4
Tiempos de procesamiento: 
11	52	13	53	97	56	91	59	19	88	100	3	87	
Tiempos de preparación: 
0	10	88	76	59	109	9	89	13	8	92	53	30	
49	0	47	37	35	114	68	49	115	14	94	73	32	
111	83	0	9	44	20	87	56	108	64	11	30	103	
94	2	27	0	70	48	105	114	36	27	2	11	84	
84	1	88	119	0	2	103	117	3	96	3	25	2	
73	9	97	5	80	0	66	60	101	94	90	43	110	
102	28	114	17	9	97	0	94	110	25	59	6	111	
51	116	78	105	52	47	42	0	56	112	124	115	16	
88	79	112	117	65	15	71	71	0	19	73	64	69	
7	53	62	60	123	14	107	26	75	0	23	92	96	
35	51	50	44	12	95	22	68	21	34	0	60	72	
68	123	16	111	63	43	83	6	73	108	52	0	3	
66	63	6	99	65	48	16	32	104	91	2	71	0	
