Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	78	30	32	33	97	70	14	3	76	50	46	57	
Tiempos de preparación: 
0	88	76	59	109	9	89	13	8	92	53	30	49	
111	0	84	4	123	26	84	119	78	105	30	79	110	
94	27	0	88	69	100	52	64	94	79	72	74	6	
84	98	47	0	41	109	24	70	68	81	93	105	55	
73	53	98	95	0	52	29	76	53	13	68	97	22	
102	26	72	62	74	0	112	53	37	48	100	34	3	
51	14	117	22	79	92	0	9	12	51	65	44	34	
88	69	81	31	3	46	90	0	10	75	41	118	83	
7	94	107	76	122	1	79	33	0	92	106	77	86	
35	37	54	30	62	44	45	59	115	0	44	81	64	
68	45	57	11	69	58	77	59	91	120	0	7	48	
66	30	70	14	79	29	57	58	59	119	60	0	1	
60	18	41	97	113	53	95	68	86	32	12	48	0	
