Clientes: 12
Máquinas: 3
Tiempos de procesamiento: 
11	57	71	47	92	30	84	40	61	50	17	72	56	
Tiempos de preparación: 
0	20	16	45	1	8	13	43	28	37	53	39	95	
94	0	71	70	69	91	75	49	58	17	32	63	73	
19	14	0	74	71	97	15	50	7	92	66	65	53	
34	64	23	0	99	2	45	33	69	13	15	98	90	
43	45	96	32	0	86	93	98	31	14	79	91	44	
73	33	65	46	4	0	23	91	56	46	19	74	42	
62	51	46	73	88	53	0	43	62	79	31	28	32	
18	27	63	32	24	96	99	0	7	61	1	11	98	
1	36	87	88	15	69	61	27	0	45	37	6	96	
16	18	59	97	3	85	60	38	81	0	82	69	29	
46	65	3	24	70	57	75	69	78	50	0	45	87	
26	22	6	92	7	35	87	39	48	72	84	0	22	
88	23	86	94	46	4	63	46	36	7	41	71	0	
