Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	30	57	77	11	97	80	80	87	15	23	11	39	
Tiempos de preparación: 
0	88	76	59	109	9	89	13	8	92	53	30	49	
111	0	105	84	23	44	29	22	100	54	11	25	12	
94	83	0	65	10	17	10	110	8	85	124	115	62	
84	24	77	0	31	26	44	72	63	75	119	100	19	
73	94	111	40	0	105	57	66	99	89	108	111	4	
102	17	58	30	83	0	87	29	5	91	70	45	65	
51	121	39	2	17	118	0	5	88	87	45	38	62	
88	5	20	22	7	59	35	0	53	25	38	28	84	
7	72	36	85	16	68	89	118	0	118	42	63	111	
35	82	24	75	83	8	6	45	54	0	51	98	118	
68	106	5	53	94	123	72	51	49	114	0	52	20	
66	107	46	22	60	112	114	22	43	66	79	0	41	
60	39	50	52	111	68	63	18	111	21	19	53	0	
