Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	49	97	100	45	65	93	96	45	78	100	5	11	
Tiempos de preparación: 
0	72	20	16	45	1	8	13	43	28	37	53	39	
95	0	62	67	91	1	87	24	64	68	21	91	72	
94	5	0	69	96	94	70	43	97	30	82	41	32	
19	41	15	0	93	43	80	93	88	31	42	1	36	
34	1	90	25	0	55	9	81	13	83	26	78	15	
43	36	66	3	26	0	81	68	2	73	97	2	10	
73	98	25	49	24	18	0	38	92	49	90	99	87	
62	58	6	68	25	76	71	0	64	88	2	78	35	
18	83	96	48	56	82	38	16	0	66	1	89	88	
1	30	26	37	86	55	49	20	56	0	32	56	22	
16	14	65	8	23	55	1	98	22	43	0	81	71	
46	74	68	96	37	13	18	77	22	41	21	0	73	
26	37	26	56	23	54	13	29	69	23	53	46	0	
