Clientes: 12
Máquinas: 3
Tiempos de procesamiento: 
11	87	25	18	61	29	54	97	13	60	78	89	10	
Tiempos de preparación: 
0	41	46	28	9	17	8	20	31	3	45	25	9	
13	0	8	42	26	16	39	2	49	38	33	46	26	
18	43	0	36	6	11	39	11	40	30	13	12	18	
44	4	29	0	4	44	6	12	11	16	22	12	11	
29	18	21	9	0	10	45	28	11	33	11	47	43	
4	28	37	37	14	0	11	24	12	8	9	5	3	
44	30	21	13	28	38	0	13	14	29	35	43	11	
48	33	5	29	41	44	31	0	42	32	48	9	2	
28	1	39	8	10	7	43	29	0	21	4	20	48	
38	30	36	37	27	30	42	35	3	0	7	36	37	
18	45	48	10	4	3	7	1	20	21	0	12	38	
27	25	31	17	44	6	45	25	23	37	2	0	21	
3	31	19	24	30	18	11	34	39	18	43	48	0	
