Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	9	66	7	100	71	96	46	6	67	14	64	73	
Tiempos de preparación: 
0	26	113	10	88	76	59	109	9	89	13	8	92	
53	0	101	15	117	122	81	9	97	37	59	87	9	
30	114	0	51	97	49	88	7	83	94	29	82	35	
49	108	105	0	108	124	26	87	36	86	34	107	55	
111	97	100	106	0	118	31	91	31	117	105	19	20	
94	121	118	86	95	0	10	113	117	29	79	89	111	
84	65	28	43	72	23	0	83	26	26	1	108	55	
73	86	123	21	11	30	37	0	49	34	49	114	92	
102	122	99	32	20	15	51	124	0	1	107	18	98	
51	115	58	119	80	52	15	5	27	0	62	63	62	
88	28	41	11	84	84	101	37	30	97	0	61	28	
7	40	71	31	49	68	93	88	97	103	15	0	31	
35	13	3	97	122	12	122	114	40	34	70	80	0	
