Clientes: 12
Máquinas: 3
Tiempos de procesamiento: 
11	51	78	99	43	11	93	92	28	94	28	61	94	
Tiempos de preparación: 
0	113	10	88	76	59	109	9	89	13	8	92	53	
30	0	29	58	27	54	85	77	36	20	50	118	98	
49	99	0	101	56	43	16	30	96	67	102	11	115	
111	70	8	0	49	70	49	38	4	119	99	119	89	
94	35	70	29	0	50	107	77	43	111	40	116	96	
84	85	3	51	61	0	43	15	29	19	120	5	22	
73	82	62	48	8	94	0	5	56	28	51	39	105	
102	87	24	113	4	77	119	0	18	72	94	55	63	
51	82	62	79	119	113	70	11	0	102	92	20	47	
88	97	103	63	72	36	21	118	35	0	64	8	2	
7	73	59	112	6	26	8	74	62	50	0	16	4	
35	114	66	93	105	4	52	59	60	92	101	0	7	
68	41	102	77	115	31	66	82	83	121	72	26	0	
