Clientes: 12
Máquinas: 5
Tiempos de procesamiento: 
11	7	19	10	93	87	76	78	11	39	59	93	82	
Tiempos de preparación: 
0	28	9	17	8	20	31	3	45	25	9	13	18	
44	0	8	10	2	49	3	32	16	2	2	47	32	
29	23	0	1	17	41	6	45	19	42	7	23	4	
4	28	37	0	39	10	23	7	24	40	22	47	41	
44	19	18	27	0	14	23	25	20	19	41	31	20	
48	49	3	40	29	0	7	30	30	39	46	20	5	
28	10	34	33	35	43	0	43	22	12	24	21	9	
38	1	5	48	5	26	31	0	35	22	35	16	41	
18	33	40	16	15	15	22	12	0	40	42	19	15	
27	15	10	12	27	40	13	35	46	0	5	35	25	
3	24	14	25	46	47	44	37	33	14	0	28	46	
46	14	10	24	8	34	29	25	40	11	19	0	9	
43	4	18	9	20	7	17	1	14	37	26	30	0	
