Clientes: 12
Máquinas: 3
Tiempos de procesamiento: 
11	50	86	58	36	96	50	21	42	86	85	57	16	
Tiempos de preparación: 
0	20	16	45	1	8	13	43	28	37	53	39	95	
94	0	9	67	44	27	41	81	28	26	4	13	53	
19	15	0	91	40	38	78	22	54	40	71	49	46	
34	86	82	0	79	98	31	40	89	4	27	80	82	
43	50	78	68	0	31	67	32	5	91	10	95	5	
73	89	10	3	96	0	15	50	78	91	62	31	49	
62	28	30	23	10	69	0	40	36	58	37	44	46	
18	34	84	52	63	39	61	0	72	30	24	7	49	
1	72	57	84	63	67	28	48	0	5	81	38	85	
16	43	82	87	95	60	68	61	91	0	1	27	55	
46	37	90	29	33	45	92	40	70	13	0	13	77	
26	39	69	91	61	40	53	15	26	83	44	0	56	
88	5	81	33	21	97	95	85	42	78	56	37	0	
