Clientes: 12
Máquinas: 4
Tiempos de procesamiento: 
11	26	57	71	41	94	18	6	48	47	9	48	98	
Tiempos de preparación: 
0	46	28	9	17	8	20	31	3	45	25	9	13	
18	0	11	31	45	15	30	14	23	2	38	40	31	
44	32	0	27	45	47	31	40	40	3	7	18	33	
29	25	37	0	16	44	23	7	47	22	40	15	41	
4	6	43	47	0	47	30	15	29	41	37	33	9	
44	39	14	37	22	0	25	1	38	11	34	10	35	
48	23	46	29	41	36	0	12	13	39	13	17	26	
28	3	8	9	18	33	42	0	47	44	3	21	29	
38	11	4	49	43	37	10	27	0	8	14	19	35	
18	27	45	9	22	5	26	10	39	0	16	9	47	
27	36	3	39	29	18	21	4	46	26	0	28	22	
3	15	31	14	13	29	26	36	45	32	25	0	1	
46	21	8	41	5	28	14	19	20	37	1	9	0	
