Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	26	68	17	8	5	24	80	83	23	25	96	34	
Tiempos de preparación: 
0	26	113	10	88	76	59	109	9	89	13	8	92	
53	0	56	103	108	4	30	11	92	94	25	58	122	
30	101	0	29	75	12	124	116	91	35	44	123	114	
49	77	56	0	53	42	23	4	107	118	95	105	64	
111	70	70	37	0	73	115	13	38	17	50	34	45	
94	94	64	4	103	0	74	21	63	113	62	67	31	
84	100	35	98	120	122	0	71	30	11	79	73	70	
73	102	94	92	13	82	41	0	23	65	62	70	51	
102	30	96	36	78	47	37	105	0	79	41	89	6	
51	29	120	96	26	56	21	98	15	0	35	39	1	
88	72	55	88	92	112	69	31	72	45	0	88	89	
7	111	81	23	69	60	87	9	120	25	62	0	94	
35	89	93	96	83	124	6	71	99	26	114	25	0	
