Clientes: 12
Máquinas: 3
Tiempos de procesamiento: 
11	96	11	5	56	50	90	56	82	87	80	64	55	
Tiempos de preparación: 
0	41	46	28	9	17	8	20	31	3	45	25	9	
13	0	12	23	33	11	4	34	18	28	44	6	37	
18	24	0	41	39	41	39	28	16	15	42	25	47	
44	36	10	0	20	8	20	44	31	43	39	9	9	
29	9	19	3	0	14	40	19	17	46	30	7	34	
4	42	16	32	35	0	45	43	19	43	32	16	13	
44	49	36	43	30	27	0	10	43	9	44	3	33	
48	48	26	30	23	3	22	0	17	46	41	35	21	
28	44	24	25	6	35	13	14	0	32	32	10	8	
38	18	46	14	49	8	44	48	21	0	22	22	46	
18	25	21	3	13	37	6	27	9	37	0	26	42	
27	39	36	49	7	27	24	22	4	45	44	0	14	
3	21	31	36	40	36	40	23	42	9	26	22	0	
