Clientes: 12
Máquinas: 4
Tiempos de procesamiento: 
11	18	30	49	74	80	6	38	85	25	84	72	81	
Tiempos de preparación: 
0	46	28	9	17	8	20	31	3	45	25	9	13	
18	0	15	3	9	13	48	35	26	44	47	6	41	
44	47	0	27	41	49	36	25	31	15	19	31	8	
29	31	11	0	30	47	26	18	29	45	26	16	40	
4	18	20	25	0	21	13	9	30	2	14	15	22	
44	40	32	3	24	0	17	10	16	21	8	36	4	
48	20	1	2	21	35	0	7	37	43	6	49	8	
28	17	8	26	31	42	2	0	27	47	12	42	10	
38	22	2	30	12	41	18	39	0	35	35	41	41	
18	20	2	15	30	47	46	22	37	0	33	36	7	
27	22	11	48	14	4	47	46	26	38	0	26	41	
3	2	39	39	38	18	15	20	3	33	44	0	39	
46	22	23	3	38	32	6	11	32	36	46	19	0	
