Clientes: 12
Máquinas: 2
Tiempos de procesamiento: 
11	35	5	25	92	72	95	21	6	60	26	64	95	
Tiempos de preparación: 
0	72	20	16	45	1	8	13	43	28	37	53	39	
95	0	14	56	42	55	50	60	38	77	85	91	67	
94	11	0	88	18	76	3	2	48	41	72	76	14	
19	67	68	0	24	38	33	45	7	43	10	46	45	
34	67	41	58	0	97	85	61	74	23	72	73	59	
43	68	36	33	36	0	27	12	2	14	35	7	62	
73	35	38	16	10	12	0	37	73	71	77	67	88	
62	9	78	7	86	6	67	0	3	69	49	95	54	
18	35	54	97	1	51	96	23	0	97	60	45	57	
1	91	52	7	34	12	43	35	39	0	36	47	64	
16	47	23	26	63	53	93	50	20	75	0	18	10	
46	7	53	34	61	93	70	1	93	95	59	0	78	
26	58	70	82	68	79	25	95	68	57	71	24	0	
